# Dataset: Stradario regione Umbria Sept 2025;;;
# Source: https://www.anncsu.gov.it/it/consultazione-dellarchivio/open-data/Accedi-ai-servizi-di-dowload-massivo-in-Open-data/;;;
name;ID;locality;municipality
STRADA DEL LAGOSCELLO;1174148;SAMBUCETOLE;Amelia
STRADA DEL PISCIARELLO;1174108;;Amelia
STRADA DEL SEMINARIO;1174059;PORCHIANO;Amelia
STRADA DEL TIRO A SEGNO;1174062;;Amelia
STRADA DELLA ASPRETA;1174081;;Amelia
STRADA DELLA BOSCHETTELLA;1174094;;Amelia
STRADA DELLA CECCA;1174026;PORCHIANO;Amelia
STRADA DELLA COMUNELLA ALTA;1174034;FOCE;Amelia
STRADA DELLA FONTANA;1174067;PORCHIANO;Amelia
STRADA DELLA PALOMBARA;1174070;PORCHIANO;Amelia
STRADA DELLA PRADA;1174274;MONTECAMPANO;Amelia
STRADA DELLA RIVETTA;1174076;;Amelia
STRADA DELLA SANTISSIMA ANNUNZIATA;1173998;;Amelia
STRADA DELLA TORRE DI PICCHIO;1174079;FOCE;Amelia
STRADA DELLA TRINITA';1174267;;Amelia
STRADA DELL'ARDUINO;1174080;FOCE;Amelia
STRADA DELLE CASE VECCHIE;1174020;COLLICELLO;Amelia
STRADA DELLE CASETTE;1174021;;Amelia
STRADA DELLE FONTANACCE;1174127;FORNOLE;Amelia
STRADA DELLE FONTANELLE;1174083;FORNOLE;Amelia
STRADA DELLE FORNACI;1174128;;Amelia
STRADA DELLE MACEIE;1174102;MONTECAMPANO;Amelia
STRADA DELLE MORRE;1174106;FORNOLE;Amelia
STRADA DELLE POZZARIGHE;1174086;;Amelia
STRADA DELLE ROTE;1174087;PORCHIANO;Amelia
STRADA DELLE SPIASCE;1174088;;Amelia
STRADA DELLE TORRI;1174089;;Amelia
STRADA DELLE ZAMPONARE;1174119;PORCHIANO;Amelia
STRADA DI CAMERATA;1174095;;Amelia
STRADA DI CAMPO FRANCONE;1174010;;Amelia
STRADA DI CAMPO SARDELLA;1174009;;Amelia
STRADA DI CANONICI;1174011;SAMBUCETOLE;Amelia
STRADA DI CARBENANO;1174016;FOCE;Amelia
STRADA DI CASA BIANCA;1174018;MACCHIE;Amelia
STRADA DI CASTELLUCCIO;1174023;MONTECAMPANO;Amelia
STRADA DI CECANIBBIO;1174096;;Amelia
STRADA DI COCCETTA;1174031;MACCHIE;Amelia
STRADA DI COLLICELLO;1174097;COLLICELLO;Amelia
STRADA DI CROCE D'ALVO;1174037;;Amelia
STRADA DI FILCETO;1174098;MACCHIE;Amelia
STRADA DI FRATTUCCIA;1174129;COLLICELLO;Amelia
STRADA DI GALLISCIANO;1174131;COLLICELLO;Amelia
STRADA DI LUCHIANO;1174099;PORCHIANO;Amelia
STRADA DI MACCHIE;1174100;MACCHIE;Amelia
STRADA DI MATTEA;1174069;PORCHIANO;Amelia
STRADA DI MERAJO;1174247;;Amelia
STRADA DI MOGLI;1174103;SAMBUCETOLE;Amelia
STRADA DI MONTEPIGLIO;1174104;;Amelia
STRADA DI MORELLI;1174158;;Amelia
STRADA DI NATAIANO;1174159;PORCHIANO;Amelia
STRADA DI PALAZZONE;1174166;;Amelia
STRADA DI PALLICCIO;1174107;PORCHIANO;Amelia
STRADA DI PARCA;1174265;;Amelia
STRADA DI PASSO CARINI;1174168;MONTECAMPANO;Amelia
STRADA DI PETTORELLA;1174071;;Amelia
STRADA DI PIUBBICA;1174246;;Amelia
STRADA DI RAGANELLA;1174074;MONTECAMPANO;Amelia
STRADA DI RUFINO;1174109;MONTECAMPANO;Amelia
STRADA DI SACCO;1174110;MONTECAMPANO;Amelia
STRADA DI SAN BENEDETTO;1174230;;Amelia
STRADA DI SAN CONCORDIO;1174186;FOCE;Amelia
STRADA DI SAN GIOVANNI BATTISTA;1174248;;Amelia
STRADA DI SAN SECONDO;1174111;;Amelia
STRADA DI SANTA MADDALENA;1174221;;Amelia
STRADA DI SANTA MARIA;1174194;;Amelia
STRADA DI SCALILLI;1174201;MACCHIE;Amelia
STRADA DI SCENDONE;1174112;;Amelia
STRADA DI SERTARI;1174113;;Amelia
STRADA DI SIANO;1174114;PORCHIANO;Amelia
STRADA DI SPICCALONTO;1174115;;Amelia
STRADA DI STIBI;1174116;FORNOLE;Amelia
STRADA DI SURRIPA;1174117;;Amelia
STRADA DI TOFELLI;1174118;;Amelia
STRADA DI TOTANO;1174268;;Amelia
STRADA DI VALLEPINA;1174276;;Amelia
STRADA DI VERSETOLE;1174212;;Amelia
STRADA MACCHIE CASTELLO;1174101;MACCHIE;Amelia
STRADA MOLINO DI SILLA;1174155;;Amelia
STRADA MONTENERO;1174157;;Amelia
STRADA MONTORO;1174105;FORNOLE;Amelia
STRADA PONTE DI CECANIBBIO;1174176;;Amelia
STRADA PONTE DI SANTA MARIA;1174177;;Amelia
STRADA SAN CRISTOFORO;1174188;SAMBUCETOLE;Amelia
STRADA SAN PANCRAZIO;1174266;;Amelia
STRADA SAN SILVESTRO;1174191;;Amelia
STRADA SANT' EUGENIO;1174189;FOCE;Amelia
STRADA SANT` ANGELO;1174196;;Amelia
STRADA SANT`ANTONIO;1174198;PORCHIANO;Amelia
STRADA SANTA MARIA DI CECANIBBIO;1174195;;Amelia
STRADA TUDERTE;1174208;FOCE;Amelia
STRADA TURRIDA;1174209;COLLICELLO;Amelia
STRADA ZINGARINI;1174120;;Amelia
VIA AGOSTINO DI DUCCIO;1174228;;Amelia
VIA ALARICO SILVESTRI;1173992;;Amelia
VIA ALDO MORO;1173993;;Amelia
VIA ALESSANDRO GERALDINI;1174133;;Amelia
VIA ALEXANDER LANGER;1174270;;Amelia
VIA ALTIERO SPINELLI;1174258;;Amelia
VIA ANDREA BREGNO;1174227;;Amelia
VIA ANGELETTI;1173997;;Amelia
VIA ANGELO CIATTI;1173991;;Amelia
VIA ANTONIO CEDERNA;1174233;FORNOLE;Amelia
VIA ANTONIO SANGALLO;1173999;;Amelia
VIA BARDONECCHIA;1174218;;Amelia
VIA BARTOLOMEO LIVIANI;1174003;;Amelia
VIA BELVEDERE;1174004;MACCHIE;Amelia
VIA BOCCARINI;1174005;;Amelia
VIA BUFALARI;1174007;PORCHIANO;Amelia
VIA CANSACCHI;1174012;MONTECAMPANO;Amelia
VIA CAPITA;1174014;MACCHIE;Amelia
VIA CARLO ALBERTO;1174017;PORCHIANO;Amelia
VIA CARLO ALBERTO DALLA CHIESA;1174132;;Amelia
VIA CAVALIERI DI VITTORIO VENETO;1174024;;Amelia
VIA CAVOUR;1174025;;Amelia
VIA CESARE BATTISTI;1174027;FOCE;Amelia
VIA CIRO MENOTTI;1174029;FOCE;Amelia
VIA CIVITAVECCHIA;1174030;;Amelia
VIA CLEMENTE CLEMENTINI;1174237;PORCHIANO;Amelia
VIA CORRADO ALVARO;1174251;;Amelia
VIA CORSICA;1174241;FOCE;Amelia
VIA COSTAMURA;1174238;FOCE;Amelia
VIA DEGLI ARCHI;1174038;PORCHIANO;Amelia
VIA DEGLI ARCHILEGGI;1174001;;Amelia
VIA DEGLI ELCI;1174039;FORNOLE;Amelia
VIA DEI PINI;1174046;MONTECAMPANO;Amelia
VIA DEL BOSCO;1174047;SAMBUCETOLE;Amelia
VIA DEL CIMINO;1174048;PORCHIANO;Amelia
VIA DEL COLLE;1174032;MACCHIE;Amelia
VIA DEL CROCEFISSO;1174049;;Amelia
VIA DEL FERRO;1174126;FORNOLE;Amelia
VIA DEL FIUME;1174051;SAMBUCETOLE;Amelia
VIA DEL MATTATOIO;1174055;;Amelia
VIA DEL MONTE;1174056;;Amelia
VIA DEL MORTARO;1174057;;Amelia
VIA DEL PAGLIA;1174165;PORCHIANO;Amelia
VIA DEL POPOLO;1174058;MONTECAMPANO;Amelia
VIA DEL VENTO;1174063;MONTECAMPANO;Amelia
VIA DEL VILLAGGIO;1174064;;Amelia
VIA DELL` EREMO;1174092;FORNOLE;Amelia
VIA DELLA CAVA;1174065;FORNOLE;Amelia
VIA DELLA COLLINA;1174033;FORNOLE;Amelia
VIA DELLA COMUNITA' INCONTRO;1174272;;Amelia
VIA DELLA FONTANA VECCHIA;1174242;SAMBUCETOLE;Amelia
VIA DELLA GABELLETTA;1174130;FOCE;Amelia
VIA DELLA LIBERTA';1174068;FORNOLE;Amelia
VIA DELLA PIAGGIOLA;1174072;;Amelia
VIA DELLA PINETA;1174073;;Amelia
VIA DELLA REPUBBLICA;1174075;;Amelia
VIA DELLA SCUOLA;1174077;MONTECAMPANO;Amelia
VIA DELLE CINQUE FONTI;1174082;;Amelia
VIA DELLE MURA;1174084;;Amelia
VIA DELLE PORTELLE;1174085;FORNOLE;Amelia
VIA DELLE SCALETTE;1174200;FORNOLE;Amelia
VIA DELLE VALLI;1174090;FORNOLE;Amelia
VIA DELLE VILLE;1174091;FOCE;Amelia
VIA DELL'OSPEDALE;1174093;;Amelia
VIA DOMENICO BRUSCHI;1174260;;Amelia
VIA DON MENTORE;1174121;COLLICELLO;Amelia
VIA DUOMO;1174050;;Amelia
VIA ENRICO CHIESA;1174122;FOCE;Amelia
VIA ENRICO MATTEI;1174123;;Amelia
VIA ERMANNO POLIDORI;1174245;COLLICELLO;Amelia
VIA EUROPA;1174124;;Amelia
VIA FABRIZIO DE ANDRE';1174231;;Amelia
VIA FARRATTINI;1174125;;Amelia
VIA FEDERICO ZERI;1174269;;Amelia
VIA FEDERICO ZUCCARI;1174222;;Amelia
VIA GIACINTO GIMIGNANI;1174225;;Amelia
VIA GIACOMO DI CONTE;1174134;FOCE;Amelia
VIA GIAN FRANCESCO PERINI;1174136;;Amelia
VIA GIORGIO AMBROSOLI;1174259;MONTECAMPANO;Amelia
VIA GIOVENALE GATTI;1174137;FORNOLE;Amelia
VIA GIUSEPPE GARIBALDI;1174138;;Amelia
VIA GIUSEPPE SARAGAT;1174236;PORCHIANO;Amelia
VIA GIUSEPPE SINOPOLI;1174232;;Amelia
VIA ISONZO;1174146;FORNOLE;Amelia
VIA JOIGNY;1174273;;Amelia
VIA LA VALLE;1174147;;Amelia
VIA LATTANZIO NICCOLI;1174226;;Amelia
VIA LEONE IV;1174149;;Amelia
VIA LITARDO PICCIOLI;1174223;;Amelia
VIA LIVIO AGRESTI;1174224;;Amelia
VIA LUCIANO LAMA;1174220;;Amelia
VIA LUIGI ENAUDI;1174234;;Amelia
VIA MANNO TERRIBILI;1174240;FOCE;Amelia
VIA MARCHEGGIANI;1174151;;Amelia
VIA MASSIMO D'ANTONA;1174229;;Amelia
VIA MELCHIADE FOSSATI;1174153;;Amelia
VIA MONTE GRAPPA;1174156;SAMBUCETOLE;Amelia
VIA NAZARIO SAURO;1174160;FOCE;Amelia
VIA NOCICCHIA;1174161;;Amelia
VIA OLOF PALME;1174219;;Amelia
VIA ORTANA;1174163;;Amelia
VIA ORVIETO;1174164;;Amelia
VIA PANORAMICA;1174167;PORCHIANO;Amelia
VIA PELLEGRINO CARLENI;1174169;;Amelia
VIA PEREIRA;1174170;;Amelia
VIA PIACENTI;1174172;;Amelia
VIA PIAVE;1174173;FORNOLE;Amelia
VIA PIER MATTEO MANFREDI;1174174;;Amelia
VIA POMPONIA;1174175;;Amelia
VIA POSTEROLA;1174178;;Amelia
VIA PRIMO MAGGIO;1174142;;Amelia
VIA PRINCIPE DI NAPOLI;1174179;FORNOLE;Amelia
VIA RIMEMBRANZE;1174181;;Amelia
VIA ROMA;1174182;;Amelia
VIA ROSARIO LIVATINO;1174249;;Amelia
VIA ROSCIA;1174183;;Amelia
VIA SALISCIANO;1174184;FORNOLE;Amelia
VIA SAN CRISPINO;1174187;;Amelia
VIA SAN MASSIMILIANO KOLBE;1174252;;Amelia
VIA SAN SEBASTIANO;1174190;;Amelia
VIA SAN SIMEONE;1174192;PORCHIANO;Amelia
VIA SANDRO PERTINI;1174235;PORCHIANO;Amelia
VIA SANTA CRISTINA;1174193;PORCHIANO;Amelia
VIA SASSO;1174199;COLLICELLO;Amelia
VIA SCHIOPPELLI;1174040;;Amelia
VIA SERAFICA;1174203;;Amelia
VIA SILVIO PELLICO;1174204;PORCHIANO;Amelia
VIA STUDIOSI;1174042;;Amelia
VIA STYLIDA;1174271;;Amelia
VIA TEATRO;1174061;;Amelia
VIA TEVERE;1174205;PORCHIANO;Amelia
VIA TRASIMENO;1174207;FORNOLE;Amelia
VIA UMBRIA;1174210;PORCHIANO;Amelia
VIA VALLERINA;1174244;COLLICELLO;Amelia
VIA VINCENZO ASSETTATI;1174213;;Amelia
VIA ZARA;1174217;MACCHIE;Amelia
VIALE CADUTI SUL LAVORO;1174008;;Amelia
VIALE DEI GIARDINI;1174045;;Amelia
VICO DEL FORNO;1174053;;Amelia
VICO DEL MOLINO;1174154;PORCHIANO;Amelia
VICO DEL SOLE;1174060;SAMBUCETOLE;Amelia
VICO DELLA TORRE;1174078;SAMBUCETOLE;Amelia
VICO LANCIA;1174214;;Amelia
VICO NOVELLI TOSI;1174206;PORCHIANO;Amelia
VICO PETRIGNANI;1174171;;Amelia
VICO PRIMO;1174141;FORNOLE;Amelia
VICO SAN BIAGIO;1174185;PORCHIANO;Amelia
VICO SANT'ANTIMO;1174197;PORCHIANO;Amelia
VICO SCOGLI;1174041;;Amelia
VICO SDRUCCIOLO;1174202;;Amelia
VICO SECONDO;1174143;FORNOLE;Amelia
VICO TERZO;1174144;FORNOLE;Amelia
VICOLO PACE CERICHELLI;1174255;;Amelia
VICOLO PIETRO RACANI;1174254;;Amelia
VOCABOLO MIMOIA;1174275;;Amelia
FRAZIONE CASTEL DI LAGO;1074630;;Arrone
FRAZIONE CASTIGLIONI;1074632;;Arrone
FRAZIONE PALOMBARE;1074681;;Arrone
FRAZIONE ROSCIANO;1074684;;Arrone
LOCALITA' CASTIGLIONI ALTO;1074633;;Arrone
PIAZZA GIUSEPPE GARIBALDI;1074669;;Arrone
VIA ANTONIO GRAMSCI;1074625;;Arrone
VIA CARLO ALBERTO DALLA CHIESA;1074627;;Arrone
VIA CASTELLINA;1074631;BUONACQUISTO;Arrone
VIA DEGLI OLIVI;1074638;;Arrone
VIA DEL BORGO;1074639;CASTELDILAGO;Arrone
VIA DEL CANALE;1074640;;Arrone
VIA DEL CASTELLO;1074641;;Arrone
VIA DEL COLLE;1074642;BUONACQUISTO;Arrone
VIA DEL MATTATOIO;1074643;;Arrone
VIA DEL MUNICIPIO;1341988;;Arrone
VIA DEL SASSO;1074644;;Arrone
VIA DEL VICINATO;1074645;;Arrone
VIA DELLA CHIESA;1074646;CASTELDILAGO;Arrone
VIA DELLA FONTANA;1074647;;Arrone
VIA DELLA GROTTA;1074648;;Arrone
VIA DELLA MOLA;1074649;CASTELDILAGO;Arrone
VIA DELLA RESISTENZA;1074650;;Arrone
VIA DELLA RINASCITA;1074651;;Arrone
VIA DELLA ROCCHETTA;1074652;CASTELDILAGO;Arrone
VIA DELLA TORRE;1074653;;Arrone
VIA DELLA VILLA;1074654;;Arrone
VIA DELL'AIA;1074655;;Arrone
VIA DELL'ARCO;1074656;;Arrone
VIA DELLE FONTANE;1074701;;Arrone
VIA DELLE MURA;1074657;;Arrone
VIA DELLE PALOMBARE;1074658;;Arrone
VIA DELLE RIMEMBRANZE;1074659;;Arrone
VIA DELLE SPORTELLE;1074700;;Arrone
VIA DELLO SCOGLIO;1074660;;Arrone
VIA DELLO SPICCHIONE;1074661;;Arrone
VIA DELLO SPORTELLO;1074662;CASTELDILAGO;Arrone
VIA DI MEZZO;1074663;CASTELDILAGO;Arrone
VIA DI SOTTO;1074664;BUONACQUISTO;Arrone
VIA GIACOMO MATTEOTTI;1074668;;Arrone
VIA GUGLIELMO MARCONI;1074670;;Arrone
VIA LA VALLE;1074672;;Arrone
VIA MADONNA DELLE GRAZIE;1074673;;Arrone
VIA MEZZA COSTA;1074674;;Arrone
VIA MIRABELLI;1074675;;Arrone
VIA MOLA BELLA;1074676;;Arrone
VIA MONTANI;1074677;;Arrone
VIA MONTE D'ARRONE;1074678;;Arrone
VIA MORO GELSO;1074679;;Arrone
VIA PIE' D'ARRONE;1074682;;Arrone
VIA ROMA;1074683;;Arrone
VIA SANDRO PERTINI;1074686;;Arrone
VIA TRA LE CASE;1074689;;Arrone
VIA TRAVERSA;1074690;;Arrone
VICOLO STRETTO;1074688;;Arrone
VOCABOLO AMBRESCIANO;1074624;;Arrone
VOCABOLO CAMPOPIANO;1074626;;Arrone
VOCABOLO CAROCI;1074628;;Arrone
VOCABOLO CASA ANTICA;1074629;;Arrone
VOCABOLO CERRETO;1074699;;Arrone
VOCABOLO CIMA DI MONTE;1074634;;Arrone
VOCABOLO COLLE ALVANO;1074623;;Arrone
VOCABOLO COLLE SANT'ANGELO;1074636;;Arrone
VOCABOLO COLLEPORTO;1074635;CASTELDILAGO;Arrone
VOCABOLO COLLEUCCIO;1074637;;Arrone
VOCABOLO FABRIANO;1074665;;Arrone
VOCABOLO FORCA SANT'ANGELO;1074667;;Arrone
VOCABOLO ISOLA;1074671;CASTELDILAGO;Arrone
VOCABOLO LA FORCA;1074666;;Arrone
VOCABOLO NASCIOLO;1074680;CASTELDILAGO;Arrone
VOCABOLO SAN FRANCESCO D'ASSISI;1074685;;Arrone
VOCABOLO SANTI PIETRO E PAOLO;1074687;;Arrone
VOCABOLO TRIPOZZO;1074691;;Arrone
VOCABOLO TUFARO;1074692;;Arrone
VOCABOLO VALLE CAMPANA;1074693;;Arrone
VOCABOLO VALLE FREDDA;1074695;;Arrone
VOCABOLO VALLECUPA;1074694;;Arrone
VOCABOLO VALLELUDRA;1074696;;Arrone
VOCABOLO VIGNA DELLA CAMPELLA;1074697;;Arrone
VOCABOLO VILLA CASE MARCHETTI;1074698;BUONACQUISTO;Arrone
CORSO GIUSEPPE MAZZINI;810387;;Assisi
FRAZIONE ARMENZANO;810147;;Assisi
FRAZIONE CAPODACQUA;810177;;Assisi
FRAZIONE CASTELNUOVO;810181;;Assisi
FRAZIONE COSTA DI TREX;810190;;Assisi
FRAZIONE MORA;810432;PALAZZO;Assisi
FRAZIONE PALAZZO;810446;;Assisi
FRAZIONE PARADISO;810448;;Assisi
FRAZIONE PETRIGNANO;810453;;Assisi
FRAZIONE PIEVE SAN NICOLO';810460;;Assisi
FRAZIONE PORZIANO;810467;;Assisi
FRAZIONE RIVOTORTO;810483;;Assisi
FRAZIONE ROCCA SANT'ANGELO;810484;;Assisi
FRAZIONE SAN GREGORIO;810508;;Assisi
FRAZIONE SAN VITALE;810529;;Assisi
FRAZIONE SANTA MARIA DEGLI ANGELI;810539;;Assisi
FRAZIONE SANTA MARIA DI LIGNANO;810542;;Assisi
FRAZIONE STERPETO;810575;;Assisi
FRAZIONE TORCHIAGINA;810585;;Assisi
FRAZIONE TORDANDREA;810584;;Assisi
FRAZIONE TORDIBETTO;810586;;Assisi
LARGO DON VINCENZO PIAZZA;810313;TORDANDREA;Assisi
LARGO GREGORIO IX;810390;;Assisi
LARGO PIETRO CHIOCCIONI;810618;;Assisi
LARGO PROPERZIO;810744;;Assisi
LARGO TIBERIO ROSIGNOLI;810582;PALAZZO;Assisi
LOCALITA' SAN PIETRO CAMPAGNA;810520;;Assisi
LOCALITA' SAN RUFINO CAMPAGNA;810524;;Assisi
LOCALITA' SANTA MARGHERITA CAMPAGNA;810538;;Assisi
LOCALITA' SANTA MARIA MAGGIORE CAMPAGNA;810544;;Assisi
LOCALITA' SANTA TECLA;810547;PALAZZO;Assisi
PIAGGIA SAN FRANCESCO;810748;;Assisi
PIAGGIA SAN PIETRO;810518;;Assisi
PIAZZA A. DEGLI ABBATI;810126;;Assisi
PIAZZA ANDREA DELLA ROBBIA;810136;SANTA MARIA DEGLI ANGELI;Assisi
PIAZZA ANTICHI SAPORI;810139;;Assisi
PIAZZA CESARE MINCIOTTI;810426;;Assisi
PIAZZA CHIESA NUOVA;810186;;Assisi
PIAZZA COMBATTENTI E REDUCI;810718;SAN VITALE;Assisi
PIAZZA DANTE ALIGHIERI;810193;SANTA MARIA DEGLI ANGELI;Assisi
PIAZZA DEI CADUTI;810204;TORDANDREA;Assisi
PIAZZA DEL CASTELLO;810218;CASTELNUOVO;Assisi
PIAZZA DEL COMUNE;810221;;Assisi
PIAZZA DEL LAVORO;810228;CASTELNUOVO;Assisi
PIAZZA DEL MARCHESATO;810724;TORDANDREA;Assisi
PIAZZA DEL VESCOVADO;810251;;Assisi
PIAZZA DELLA LIBERTA';810727;CASTELNUOVO;Assisi
PIAZZA DELLA PORZIUNCOLA;810272;SANTA MARIA DEGLI ANGELI;Assisi
PIAZZA DELLA REPUBBLICA;810274;TORDANDREA;Assisi
PIAZZA DON PIETRO DALL` AVA;810311;;Assisi
PIAZZA FIGLI DI CAMBIO;810330;PALAZZO;Assisi
PIAZZA GIACOMO MATTEOTTI;810365;;Assisi
PIAZZA GIOVANNI PAOLO II;810741;;Assisi
PIAZZA GIUSEPPE GARIBALDI;810361;SANTA MARIA DEGLI ANGELI;Assisi
PIAZZA INFERIORE SAN FRANCESCO;810499;;Assisi
PIAZZA INNOCENZO III;810650;;Assisi
PIAZZA LUIGI MASI;810409;PETRIGNANO;Assisi
PIAZZA MARTIN LUTHER KING;810415;SANTA MARIA DEGLI ANGELI;Assisi
PIAZZA MAURO GALLETTI;810420;TORDANDREA;Assisi
PIAZZA PIETRO CONTI;810456;RIVOTORTO;Assisi
PIAZZA PRIMO MAGGIO;810394;;Assisi
PIAZZA SAN CARLO BORROMEO;810711;STERPETO;Assisi
PIAZZA SAN GIUSEPPE DA COPERTINO;810628;;Assisi
PIAZZA SAN PASQUALE;810516;CASTELNUOVO;Assisi
PIAZZA SAN PIETRO;810519;;Assisi
PIAZZA SAN PIETRO PETRIGNANO;810755;;Assisi
PIAZZA SAN RUFINO;810523;;Assisi
PIAZZA SANTA CHIARA;810533;;Assisi
PIAZZA SBARAGLINI;810564;;Assisi
PIAZZA SUPERIORE SAN FRANCESCO;810497;;Assisi
PIAZZALE 27 OTTOBRE 1986;810601;;Assisi
PIAZZALE DELLE LIBERTA' COMUNALI;810729;;Assisi
PIAZZALE ERNESTO TARPANI;810326;;Assisi
PIAZZALE GUIDO DONEGANI;810392;SANTA MARIA DEGLI ANGELI;Assisi
PIAZZALE MADRE TERESA DI CALCUTTA;810742;SANTA MARIA DEGLI ANGELI;Assisi
PIAZZALE ROSCINI VITALI ITALO;810745;SANTA MARIA DEGLI ANGELI;Assisi
PIAZZETTA ALUIGI;810134;;Assisi
PIAZZETTA ARMANNI;810712;;Assisi
PIAZZETTA CADUTI DI NASSIRIYA;810655;;Assisi
PIAZZETTA DELLA FRATTICCIOLA;810357;;Assisi
PIAZZETTA DELLE ERBE;810289;PETRIGNANO;Assisi
PIAZZETTA GIUSEPPE GARIBALDI;810385;;Assisi
PIAZZETTA RUGGERO BONGHI;810489;;Assisi
PIAZZETTA SAN FRANCESCO PICCOLINO;810500;;Assisi
PIAZZETTA SPAGNOLI;810312;;Assisi
PIAZZETTA VERDI;810597;;Assisi
SALITA DEGLI ORTI;810490;;Assisi
SCALETTE DELLO SPIRITO SANTO;810731;;Assisi
VIA ADA NEGRI;810125;;Assisi
VIA ADELMO CANINI;810127;TORCHIAGINA;Assisi
VIA AGNANO;810151;PALAZZO;Assisi
VIA ALBERTO TACCONI;810129;SANTA MARIA DEGLI ANGELI;Assisi
VIA ALCIDE CHECCONI;810768;PETRIGNANO;Assisi
VIA ALCIDE DE GASPERI;810130;SANTA MARIA DEGLI ANGELI;Assisi
VIA ALDO MORO;810131;SANTA MARIA DEGLI ANGELI;Assisi
VIA ALESSANDRO COSTANZI;810643;PALAZZO;Assisi
VIA ALESSANDRO FERRERO LA MARMORA;810401;SANTA MARIA DEGLI ANGELI;Assisi
VIA ALESSANDRO FIUMI;810132;;Assisi
VIA ALFREDO PANZINI;810658;;Assisi
VIA ALUIGI;810135;;Assisi
VIA ANFITEATRO ROMANO;810247;;Assisi
VIA ANTONIO COSTANTINI;810612;;Assisi
VIA ANTONIO CRISTOFANI;810140;;Assisi
VIA ANTONIO FOGAZZARO;810141;;Assisi
VIA ANTONIO LIVERANI;810142;RIVOTORTO;Assisi
VIA ANTONIO VIVALDI;810143;;Assisi
VIA ARCO DEI PRIORI;810144;;Assisi
VIA ARMANDO DIAZ;810146;SANTA MARIA DEGLI ANGELI;Assisi
VIA ARNALDO FORTINI;810148;;Assisi
VIA ASSISANA;810149;CAPODACQUA;Assisi
VIA ASSISANA RIVOTORTO;810693;;Assisi
VIA ASSISANA SAN VITALE;810694;;Assisi
VIA AUGUSTO MALATESTA;810656;;Assisi
VIA BAGLIONI;810150;;Assisi
VIA BASTIA;810152;TORDIBETTO;Assisi
VIA BEATA ANGELA DA FOLIGNO;810333;;Assisi
VIA BEATA COLOMBA DA RIETI;810659;;Assisi
VIA BEATO PADRE LUDOVICO DA CASORIA;810153;;Assisi
VIA BENEDETTO CROCE;810663;;Assisi
VIA BERNARDO DA QUINTAVALLE;810154;;Assisi
VIA BEROIDE;810155;;Assisi
VIA BETTO DI MENICO;810156;TORDIBETTO;Assisi
VIA BEVIGLIE;810157;;Assisi
VIA BIAGIANO;810604;;Assisi
VIA BORGHETTACCIO;810158;VIOLE;Assisi
VIA BORGO;810159;CASTELNUOVO;Assisi
VIA BORGO ARETINO;810160;;Assisi
VIA BORGO NUOVO;810162;SAN VITALE;Assisi
VIA BORGO SAN PIETRO;810161;;Assisi
VIA BOTTICELLI;810163;SANTA MARIA DEGLI ANGELI;Assisi
VIA BOTTONETO;810164;;Assisi
VIA BRUNO BUOZZI;810166;SANTA MARIA DEGLI ANGELI;Assisi
VIA BRUNO DA OSIMO;810615;;Assisi
VIA CADUTI CIVILI;810168;TORCHIAGINA;Assisi
VIA CADUTI DI CEFALONIA;810169;SANTA MARIA DEGLI ANGELI;Assisi
VIA CAMINACCIO DI MEZZO;810670;SANTA MARIA DEGLI ANGELI;Assisi
VIA CAMPIGLIONE;810605;;Assisi
VIA CAMPO GRANDE;810173;;Assisi
VIA CANTICO DELLE CREATURE;810174;;Assisi
VIA CAPITOLO DELLE STUOIE;810175;SANTA MARIA DEGLI ANGELI;Assisi
VIA CAPOBOVE;810176;;Assisi
VIA CASA MADONNA;810179;;Assisi
VIA CASTELLANA;810180;VIOLE;Assisi
VIA CASTELLI DEL CHIASCIO;810713;STERPETO;Assisi
VIA CASTELLI DEL CHIASCIO PETRIGNANO;810714;;Assisi
VIA CASTELLI DEL CHIASCIO ROCCA SANT'ANGELO;810716;;Assisi
VIA CASTELLI DEL CHIASCIO SAN GREGORIO;810715;;Assisi
VIA CAVALCABOVE;810717;;Assisi
VIA CAVOUR;810182;SANTA MARIA DEGLI ANGELI;Assisi
VIA CERQUETTA;810183;;Assisi
VIA CESARE BATTISTI;810184;SANTA MARIA DEGLI ANGELI;Assisi
VIA CESARE GUASTI;810687;SANTA MARIA DEGLI ANGELI;Assisi
VIA CESARE MECATTI;810185;SANTA MARIA DEGLI ANGELI;Assisi
VIA CIMABUE;810187;SANTA MARIA DEGLI ANGELI;Assisi
VIA COLLE DEL BENZI;810766;SAN VITALE;Assisi
VIA CONFRATERNITA DI SANT'ANTONIO;810189;CAPODACQUA;Assisi
VIA CORREGGIANO;810637;;Assisi
VIA CRISTOFORO CECCI;810191;SANTA MARIA DEGLI ANGELI;Assisi
VIA CROCE;810259;PETRIGNANO;Assisi
VIA CUPA;810192;PETRIGNANO;Assisi
VIA DANTE SIENA;810194;TORCHIAGINA;Assisi
VIA DECIO COSTANZI;810195;PETRIGNANO;Assisi
VIA DEGLI ACQUEDOTTI;810196;;Assisi
VIA DEGLI ANCAIANI;810197;;Assisi
VIA DEGLI ARCHETTI;810198;PALAZZO;Assisi
VIA DEGLI EPISCOPI;810719;;Assisi
VIA DEGLI OLIVI;810201;PALAZZO;Assisi
